"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"859",859,"20","RL",80,10400,"Pave","None",0,"Lvl",3,"Inside",0,"NWAmes","Norm","Norm","1Fam","1Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",189,2,2,"CBlock",4,3,1,1,0,1,0,1090,1090,"GasA",3,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,7,1,3,"Attchd",1976,2,2,479,3,3,2,0,0,0,0,0,0,0,3,"None",0,6,2009,"WD","Family",11.9316357998284
"860",860,"60","RL",0,11029,"Pave","None",1,"Lvl",3,"Corner",0,"NWAmes","PosA","Norm","1Fam","2Story",6,7,1968,1984,"Gable","CompShg","HdBoard","HdBoard","BrkFace",220,2,2,"CBlock",3,3,2,4,619,1,0,435,1054,"GasA",3,1,4,1512,1142,0,2654,1,0,2,1,4,1,4,9,7,1,4,"Attchd",1968,1,2,619,3,3,2,0,65,0,0,222,0,0,0,"None",0,8,2006,"WD","Normal",12.4292161968444
"861",861,"50","RL",55,7642,"Pave","None",0,"Lvl",3,"Corner",0,"Crawfor","Norm","Norm","1Fam","1.5Fin",7,8,1918,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"BrkTil",3,3,1,1,0,1,0,912,912,"GasA",4,1,4,912,514,0,1426,0,0,1,1,3,1,4,7,7,1,4,"Detchd",1925,1,1,216,3,3,2,0,240,0,0,0,0,0,4,"None",0,6,2007,"WD","Normal",12.1545161586158
"862",862,"190","RL",75,11625,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","2fmCon","1Story",5,4,1965,1965,"Hip","CompShg","Plywood","HdBoard","None",0,2,2,"PConc",3,3,2,4,841,1,0,198,1039,"GasA",5,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,7,0,0,"Attchd",1965,1,2,504,3,3,2,0,0,0,0,0,0,0,0,"None",0,4,2010,"WD","Normal",11.7867621306
"863",863,"20","RL",81,9672,"Pave","None",0,"Lvl",3,"Corner",0,"SawyerW","Norm","Norm","1Fam","1Story",6,5,1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,2,2,"PConc",4,3,1,6,338,1,0,702,1040,"GasA",3,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,7,0,0,"Attchd",1986,1,2,480,3,3,2,0,0,0,0,0,0,0,4,"None",0,5,2010,"WD","Normal",11.9316357998284
"864",864,"20","RL",70,7931,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","BrkFace","Plywood","None",0,2,2,"CBlock",3,3,1,4,1148,1,0,0,1148,"GasA",3,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1959,1,1,672,3,3,2,0,0,0,0,0,0,0,4,"None",0,7,2009,"WD","Normal",11.7943379244084
"865",865,"20","FV",72,8640,"Pave","None",0,"Lvl",3,"Inside",0,"Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",5,3,1,1,0,1,0,1372,1372,"GasA",5,1,4,1372,0,0,1372,0,0,2,0,3,1,4,6,7,0,0,"Attchd",2008,3,2,529,3,3,2,0,140,0,0,0,0,0,0,"None",0,5,2008,"New","Partial",12.4315335097995
"866",866,"20","RL",0,8750,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,6,1970,1970,"Gable","CompShg","MetalSd","MetalSd","BrkFace",76,2,2,"CBlock",3,3,1,4,828,1,0,174,1002,"GasA",3,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,7,0,0,"Detchd",1973,1,2,902,3,3,2,0,0,0,0,0,0,0,3,"None",0,8,2009,"WD","Normal",11.9083402372249
"867",867,"20","RL",67,10656,"Pave","None",1,"HLS",3,"Inside",0,"Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",274,3,2,"PConc",4,3,3,1,0,1,0,1638,1638,"GasA",5,1,4,1646,0,0,1646,0,0,2,0,3,1,4,6,7,1,4,"Attchd",2007,2,3,870,3,3,2,192,80,0,0,0,0,0,0,"None",0,11,2007,"New","Partial",12.4248064883557
"868",868,"20","RL",85,6970,"Pave","None",0,"Lvl",3,"Corner",0,"Sawyer","Feedr","Norm","1Fam","1Story",4,5,1961,1961,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"CBlock",3,3,1,5,932,1,0,108,1040,"GasA",3,1,4,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,0,"Attchd",1961,2,2,544,3,3,2,168,0,0,0,0,0,0,0,"Shed",400,5,2007,"WD","Normal",11.7675676833438
"869",869,"60","RL",0,14762,"Pave","None",2,"Lvl",3,"Corner",0,"Gilbert","Feedr","Norm","1Fam","2Story",5,6,1948,1950,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",4,1,4,1547,720,53,2320,0,0,2,0,2,1,3,7,7,1,3,"Attchd",1979,1,2,672,3,3,1,120,144,0,0,0,0,0,0,"None",0,5,2006,"WD","Normal",12.0376539939052
"870",870,"60","RL",80,9938,"Pave","None",0,"Lvl",3,"Inside",0,"SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace",246,3,2,"PConc",4,3,1,6,750,1,0,300,1050,"GasA",5,1,4,1062,887,0,1949,1,0,2,1,3,1,4,8,7,1,3,"Attchd",1993,3,2,574,3,3,2,156,90,0,0,0,0,0,4,"None",0,6,2010,"WD","Normal",12.3715870840077
"871",871,"20","RL",60,6600,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","PosN","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,1,0,1,0,894,894,"GasA",4,0,4,894,0,0,894,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1962,1,1,308,3,3,2,0,0,0,0,0,0,0,0,"None",0,8,2009,"WD","Normal",11.6036798282387
"872",872,"60","RL",70,8750,"Pave","None",0,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",116,2,2,"PConc",4,3,1,6,505,1,0,299,804,"GasA",5,1,4,804,878,0,1682,0,0,2,1,3,1,4,7,7,0,0,"Attchd",1998,2,2,523,3,3,2,0,77,0,0,0,0,0,0,"None",0,6,2010,"WD","Normal",12.2085695257288
"873",873,"20","RL",74,8892,"Pave","None",0,"Lvl",3,"Corner",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1953,1996,"Gable","CompShg","WdShing","Wd Shng","None",0,3,2,"Stone",3,3,3,1,0,1,0,105,105,"GasA",4,1,4,910,0,0,910,0,0,1,0,3,1,4,5,7,0,0,"Attchd",1953,1,2,414,3,3,2,196,0,150,0,0,0,0,2,"None",0,10,2008,"WD","Normal",11.6613454700885
"874",874,"40","RL",60,12144,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1949,1950,"Gable","CompShg","HdBoard","HdBoard","None",0,3,2,"CBlock",3,3,1,3,375,1,0,457,832,"GasA",4,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,7,1,4,"Attchd",1949,1,1,288,3,3,2,0,28,0,0,0,0,0,0,"Othr",0,9,2009,"WD","Normal",11.7981044072039
"875",875,"50","RM",52,5720,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"CBlock",3,3,1,1,0,1,0,676,676,"GasA",5,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,7,0,0,"Detchd",1941,1,1,200,3,3,2,26,0,0,0,0,0,0,0,"None",0,8,2009,"WD","Abnorml",11.1049572266439
"876",876,"60","FV",75,9000,"Pave","None",0,"Lvl",3,"Inside",0,"Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,3,2,"PConc",4,3,3,6,64,1,0,1120,1184,"GasA",5,1,4,1184,1426,0,2610,0,0,2,1,4,1,5,11,7,1,4,"BuiltIn",2007,3,2,550,3,3,2,208,364,0,0,0,0,0,0,"None",0,8,2007,"New","Partial",12.623061104073
"877",877,"20","RL",94,25286,"Pave","None",0,"HLS",3,"Inside",1,"Mitchel","Norm","Norm","1Fam","1Story",4,5,1963,1963,"Gable","CompShg","HdBoard","Plywood","None",0,2,2,"PConc",3,3,4,5,633,1,0,431,1064,"GasA",4,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,7,0,0,"Attchd",1963,1,2,648,3,3,2,0,0,0,0,0,0,0,0,"None",0,1,2007,"WD","Normal",11.7924493497205
"878",878,"60","RL",74,8834,"Pave","None",0,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",216,3,2,"PConc",5,3,1,6,1170,1,0,292,1462,"GasA",5,1,4,1462,762,0,2224,1,0,2,1,4,1,5,10,7,1,4,"Attchd",2004,3,3,738,3,3,2,184,0,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.7656884334656
"879",879,"85","RL",88,11782,"Pave","None",1,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,2,2,"CBlock",3,3,3,5,899,1,0,210,1109,"GasA",3,1,4,1155,0,0,1155,1,0,1,0,3,1,4,6,5,0,0,"Detchd",1987,1,2,576,3,3,2,192,0,0,0,0,0,0,3,"Shed",400,6,2010,"WD","Normal",11.9049675527463
"880",880,"20","RL",0,7000,"Pave","None",1,"Lvl",3,"CulDSac",0,"CollgCr","Norm","Norm","1Fam","1Story",5,8,1978,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",90,3,3,"CBlock",3,3,1,5,646,1,0,218,864,"GasA",5,1,4,864,0,0,864,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1978,1,1,336,3,3,2,0,0,0,0,0,0,0,2,"None",0,7,2009,"WD","Normal",11.8240798936072
"881",881,"20","RL",60,7024,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","1Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",5,4,1,5,980,1,0,110,1090,"GasA",4,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,7,0,0,"Attchd",2005,3,2,450,3,3,2,0,49,0,0,0,0,0,0,"None",0,6,2007,"WD","Normal",11.9640010843304
"882",882,"50","RL",44,13758,"Pave","None",1,"Lvl",3,"CulDSac",0,"Timber","Norm","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",117,3,3,"CBlock",4,3,2,2,902,1,0,254,1156,"GasA",5,1,4,1187,530,0,1717,0,0,2,1,3,1,4,7,7,1,3,"Attchd",1990,2,2,400,3,3,2,168,36,0,0,0,0,0,0,"None",0,4,2007,"WD","Normal",12.1415341243926
"883",883,"60","RL",0,9636,"Pave","None",1,"Lvl",3,"Corner",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",4,3,1,1,0,1,0,808,808,"GasA",4,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,7,1,3,"BuiltIn",1993,2,2,389,3,3,2,342,40,0,0,0,0,0,3,"None",0,12,2009,"WD","Normal",12.0895388292742
"884",884,"75","RL",60,6204,"Pave","None",0,"Bnk",3,"Inside",0,"SWISU","Norm","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"PConc",3,2,1,1,0,1,0,795,795,"GasA",3,0,4,954,795,481,2230,1,0,1,0,5,1,3,10,7,0,0,"Detchd",1997,1,1,440,3,4,2,0,188,0,0,0,0,0,0,"None",0,3,2006,"WD","Normal",11.6826682395573
"885",885,"20","RL",65,7150,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",60,2,2,"CBlock",3,3,1,4,432,1,0,460,892,"GasA",3,1,4,892,0,0,892,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1967,2,1,288,3,3,2,0,0,0,0,0,0,0,2,"None",0,7,2009,"WD","Normal",11.5129254649702
"886",886,"120","FV",50,5119,"Pave","None",1,"Lvl",3,"CulDSac",0,"Somerst","Norm","Norm","TwnhsE","1Story",9,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",60,3,2,"PConc",5,3,3,6,1238,1,0,460,1698,"GasA",5,1,4,1709,0,0,1709,1,0,2,0,2,1,4,5,7,1,3,"Attchd",1999,3,2,506,3,3,2,97,65,0,0,0,0,0,0,"None",0,1,2008,"CWD","Abnorml",12.7035090321771
"887",887,"90","RL",70,8393,"Pave","None",0,"Lvl",3,"Corner",0,"NAmes","Norm","Norm","Duplex","1Story",5,5,1959,2005,"Gable","CompShg","MetalSd","MetalSd","BrkFace",122,2,2,"CBlock",3,3,1,2,528,1,0,1098,1626,"GasA",5,1,4,1712,0,0,1712,0,0,2,0,4,2,3,8,7,0,0,"Attchd",2005,3,2,588,3,3,2,272,54,0,0,0,0,0,0,"None",0,6,2006,"WD","Family",11.8844890214027
"888",888,"50","RL",59,16466,"Pave","None",1,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"PConc",3,3,1,1,0,1,0,816,816,"GasA",3,1,4,872,521,0,1393,0,0,1,1,3,1,3,8,7,0,0,"Attchd",1955,1,1,300,3,3,2,121,0,0,0,265,0,0,0,"None",0,4,2008,"WD","Normal",11.8167269193019
"889",889,"20","RL",95,15865,"Pave","None",1,"Lvl",3,"Inside",1,"NAmes","Norm","Norm","1Fam","1Story",8,6,1970,1970,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,4,4,5,351,3,823,1043,2217,"GasA",5,1,4,2217,0,0,2217,1,0,2,0,4,1,4,8,7,1,3,"Attchd",1970,1,2,621,3,3,2,81,207,0,0,224,0,0,0,"None",0,10,2007,"WD","Normal",12.498742259493
"890",890,"20","RL",128,12160,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Feedr","Norm","1Fam","1Story",6,4,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",90,2,2,"CBlock",3,3,1,4,1024,1,0,481,1505,"GasA",5,1,4,1505,0,0,1505,1,0,1,0,2,1,3,6,7,1,3,"Attchd",1953,2,2,505,3,3,2,0,0,0,162,0,0,0,0,"None",0,2,2009,"WD","Normal",11.9150516718129
"891",891,"50","RL",60,8064,"Pave","None",0,"Lvl",3,"Corner",0,"NAmes","Artery","Norm","1Fam","1.5Fin",5,7,1949,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,3,2,1,0,1,0,672,672,"GasA",5,1,4,672,252,0,924,0,0,1,0,3,1,3,6,7,1,1,"Detchd",2003,1,2,576,3,3,2,0,0,0,0,0,0,0,3,"Shed",2000,7,2007,"WD","Normal",11.7191262955541
"892",892,"60","RL",70,11184,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkFace",92,2,2,"CBlock",3,3,1,2,226,3,500,192,918,"GasA",4,1,4,918,765,0,1683,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1978,2,2,440,3,3,2,243,0,0,0,0,0,0,0,"None",0,7,2009,"WD","Normal",12.0581525154536
"893",893,"20","RL",70,8414,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","1Story",6,8,1963,2003,"Hip","CompShg","HdBoard","HdBoard","None",0,2,2,"CBlock",3,3,1,6,663,1,0,396,1059,"GasA",3,1,4,1068,0,0,1068,0,1,1,0,3,1,3,6,7,0,0,"Attchd",1963,2,1,264,3,3,2,192,0,0,0,0,0,0,3,"None",0,2,2006,"WD","Normal",11.9479493753199
"894",894,"20","RL",0,13284,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","PosN","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Plywood","None",0,2,2,"PConc",4,3,2,4,1064,1,0,319,1383,"GasA",3,1,4,1383,0,0,1383,1,0,1,0,3,1,3,6,7,1,4,"Attchd",1954,1,1,354,3,3,2,511,116,0,0,0,0,0,4,"None",0,6,2008,"WD","Normal",12.0137007528827
"895",895,"90","RL",64,7018,"Pave","None",0,"Bnk",3,"Inside",0,"SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,0,"Attchd",1979,1,2,400,3,3,2,0,0,0,0,0,0,0,0,"None",0,6,2009,"WD","Alloca",11.6856847822605
"896",896,"60","RL",71,7056,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","2Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","BrkFace",415,2,2,"CBlock",3,3,1,4,400,1,0,380,780,"GasA",3,1,4,983,813,0,1796,1,0,1,1,4,1,3,8,7,1,3,"Attchd",1963,2,2,483,3,3,2,0,50,0,0,0,0,0,0,"None",0,10,2008,"WD","Normal",11.8493977015914
"897",897,"30","RM",50,8765,"Pave","Grvl",0,"Lvl",3,"Inside",0,"IDOTRR","Norm","Norm","1Fam","1Story",4,6,1936,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",3,3,1,5,285,1,0,666,951,"GasA",5,0,4,951,0,0,951,0,0,1,0,2,1,3,6,7,0,0,"Detchd",1936,1,1,327,3,3,2,0,28,0,0,0,0,0,0,"None",0,4,2006,"WD","Abnorml",11.5759002641316
"898",898,"90","RL",64,7018,"Pave","None",0,"Lvl",3,"Inside",0,"SawyerW","Feedr","Norm","Duplex","2Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,1,4,1120,1120,0,2240,0,0,2,0,6,2,3,12,7,0,0,"Detchd",1979,1,2,528,3,3,2,154,0,0,0,0,0,0,0,"None",0,6,2009,"WD","Alloca",11.8702711838891
"899",899,"20","RL",100,12919,"Pave","None",1,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,4,2,"PConc",5,3,4,6,2188,1,0,142,2330,"GasA",5,1,4,2364,0,0,2364,1,0,2,1,2,1,5,11,7,2,4,"Attchd",2009,3,3,820,3,3,2,0,67,0,0,0,0,0,0,"None",0,3,2010,"New","Partial",13.3239269468631
"900",900,"20","RL",65,6993,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Feedr","Norm","1Fam","1Story",5,7,1961,1994,"Gable","CompShg","HdBoard","Plywood","None",0,2,2,"CBlock",3,3,1,4,465,1,0,447,912,"GasA",3,1,4,1236,0,0,1236,0,0,1,0,3,1,3,6,7,1,3,"Attchd",1961,1,1,288,3,3,2,0,0,0,0,0,0,0,0,"None",0,6,2006,"WD","Normal",11.8130300574206
"901",901,"20","RL",0,7340,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,2,2,"CBlock",3,3,1,5,322,1,0,536,858,"GasA",3,1,4,858,0,0,858,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1979,1,1,684,3,3,2,0,0,0,0,0,0,0,0,"None",0,6,2007,"WD","Normal",11.6082356447746
"902",902,"20","RL",64,8712,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1957,2000,"Hip","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,3,2,4,860,1,0,132,992,"GasA",3,1,4,1306,0,0,1306,1,0,1,0,2,1,3,5,7,0,0,"Detchd",1968,1,1,756,3,3,2,0,0,0,0,0,0,0,0,"None",0,5,2009,"WD","Normal",11.9381932003746
"903",903,"60","RL",63,7875,"Pave","None",0,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,1,1,0,1,0,783,783,"GasA",5,1,4,807,702,0,1509,0,0,2,1,3,1,4,8,7,1,4,"Attchd",2003,3,2,393,3,3,2,0,75,0,0,0,0,0,0,"None",0,7,2006,"WD","Normal",12.1007121298723
"904",904,"20","RL",50,14859,"Pave","None",1,"HLS",3,"CulDSac",0,"Gilbert","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",27,3,2,"PConc",4,3,1,1,0,1,0,1670,1670,"GasA",5,1,4,1670,0,0,1670,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2006,2,3,690,3,3,2,144,60,0,0,0,0,0,0,"None",0,8,2006,"New","Partial",12.3883942023241
"905",905,"20","RL",0,6173,"Pave","None",1,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",75,2,2,"CBlock",3,3,1,6,599,1,0,277,876,"GasA",3,1,4,902,0,0,902,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1967,1,1,288,3,3,2,0,0,0,0,0,0,0,3,"None",0,8,2007,"WD","Normal",11.740061037554
"906",906,"20","RL",80,9920,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",110,2,2,"CBlock",3,3,1,3,354,2,290,412,1056,"GasA",3,1,4,1063,0,0,1063,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1954,2,1,280,3,3,2,0,0,164,0,0,0,0,3,"None",0,2,2010,"WD","Normal",11.7597855429018
"907",907,"20","RL",116,13501,"Pave","None",1,"Lvl",3,"Corner",0,"Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",208,3,2,"PConc",4,3,1,6,63,1,0,1560,1623,"GasA",5,1,4,1636,0,0,1636,1,0,2,0,3,1,4,8,7,1,4,"Attchd",2006,2,3,865,3,3,2,0,60,0,0,0,0,0,0,"None",0,6,2007,"WD","Normal",12.4490188241406
"908",908,"50","RL",86,11500,"Pave","None",1,"Lvl",3,"Inside",0,"Crawfor","Norm","Norm","1Fam","1.5Fin",7,7,1936,1987,"Gable","CompShg","BrkFace","BrkFace","None",0,3,2,"CBlock",4,3,1,3,223,1,0,794,1017,"GasA",4,1,4,1020,1037,0,2057,0,0,1,1,3,1,4,6,7,1,4,"Attchd",1936,3,1,180,2,3,2,0,0,0,0,322,0,0,0,"None",0,6,2006,"WD","Normal",12.4292161968444
"909",909,"20","RL",0,8885,"Pave","None",1,"Low",3,"Inside",1,"Mitchel","Norm","Norm","1Fam","1Story",5,5,1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,2,2,"CBlock",4,3,3,4,301,5,324,239,864,"GasA",3,1,4,902,0,0,902,1,0,1,0,2,1,3,5,7,0,0,"Attchd",1983,1,2,484,3,3,2,164,0,0,0,0,0,0,3,"None",0,6,2006,"WD","Normal",11.7829526021833
"910",910,"60","RL",149,12589,"Pave","None",2,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,1,1,0,1,0,742,742,"GasA",5,1,4,742,742,0,1484,0,0,2,1,3,1,4,8,7,1,4,"Attchd",2005,3,2,390,3,3,2,36,24,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.0668105781967
"911",911,"90","RL",80,11600,"Pave","None",0,"Lvl",3,"Corner",0,"NAmes","Feedr","Norm","Duplex","2Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",361,2,2,"CBlock",3,3,1,3,443,1,0,662,1105,"GasA",3,1,3,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,0,"Detchd",1960,1,2,480,3,3,2,0,0,0,0,0,0,0,0,"None",0,1,2010,"WD","Normal",11.9466540383513
"912",912,"20","RL",0,9286,"Pave","None",1,"Lvl",3,"CulDSac",1,"CollgCr","Norm","Norm","1Fam","1Story",5,7,1977,1989,"Gable","CompShg","HdBoard","Plywood","None",0,2,2,"CBlock",4,4,3,5,196,1,0,1072,1268,"GasA",3,1,4,1268,0,0,1268,0,0,1,1,3,1,4,5,7,0,0,"Detchd",1978,1,1,252,3,3,2,173,0,0,0,0,0,0,0,"None",0,10,2009,"WD","Normal",11.8740903141818
"913",913,"30","RM",51,6120,"Pave","None",0,"Lvl",3,"Inside",0,"BrkSide","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"BrkTil",3,3,1,3,489,1,0,279,768,"GasA",3,0,4,1015,0,0,1015,0,0,1,0,3,1,3,6,6,0,0,"Detchd",1925,1,1,450,3,3,2,0,0,112,0,120,0,0,3,"Shed",620,7,2006,"WD","Abnorml",11.3850920934603
"914",914,"90","RH",82,6270,"Pave","None",0,"HLS",3,"Inside",0,"Crawfor","Norm","Norm","Duplex","2Story",5,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,4,284,1,0,717,1001,"GasA",3,0,3,1001,1001,0,2002,0,0,2,0,4,2,3,8,7,0,0,"2Types",1949,1,3,871,3,3,2,0,0,0,0,0,0,0,0,"None",0,8,2007,"WD","Normal",11.8844890214027
